"gene","avg_log2FC","p_val_adj"
"IQGAP2",2.92206072466446,1.45212033093888e-12
"MATN2",2.91957887812332,5.56349849319851e-05
"ERRFI1",2.90523420877219,2.7267754638443e-20
"SLC19A2",2.89349420357731,0.00323218452196503
"DAPK1",2.88932608452424,8.16240781648923e-15
"ACOT11",2.87938236415188,3.8099576765942e-16
"ROBO1",2.86460686510149,8.40450304958137e-32
"ENSG00000286757",2.85079907807266,1.35517403549902e-29
"MEST",2.8471747188369,0.0115368784347175
"COL23A1",2.84524605206969,2.20321161571026e-10
"TWIST1",2.84237713649929,0.000103607692551817
"ENSG00000285090",2.8400082148787,9.42687922602084e-08
"TGFBR3",2.82571585006012,1.40296627251291e-56
"CPED1",2.82043242418001,1.62148790801844e-36
"DIXDC1",2.8176150608704,2.07508328622362e-17
"FBLN2",2.81604915532711,3.00370610173831e-10
"GFPT2",2.80959649607942,4.48871872626459e-12
"MEGF10",2.80368032449296,2.49314347261241e-21
"ANTXR2",2.76936231598208,1.33892481261665e-22
"COL21A1",2.7660284088966,3.06127928555296e-05
"MYO16",2.75900938132252,7.31641666019931e-14
"ANKRD13C-DT",2.74679921348832,0.000734310434725834
"DDHD1-DT",2.74223566712464,2.83044552284487e-17
"ECM2",2.73522391310393,2.00659321259865e-18
"SH3PXD2B",2.72998329784991,3.43949699381131e-13
"LOXL1",2.72286339265549,0.00031643560774833
"LRRK1",2.72103145025011,1.8275092189007e-08
"ARHGAP20",2.7107359283102,2.14317410661588e-07
"HMGA1P4",2.71012951485307,3.48497368128977e-06
"MEG3",2.70586999191848,0.0137055317979688
"NME5",2.70586560366521,9.93349646823961e-10
"ENSG00000274422",2.70317805778178,1.24264256515533e-05
"LINC01397",2.69912536180158,3.00215144868869e-11
"RNF220",2.69420216812793,3.98712699094445e-47
"COL4A5",2.68264268696194,2.51381774438527e-27
"PRKCA",2.67240528464663,1.09988364876098e-67
"SGCD",2.65914762236117,1.85129861071933e-28
"ENSG00000285367",2.65842696114254,8.99780664663175e-11
"ENSG00000254186",2.65295013418084,0.000458593427481532
"MXRA8",2.65138373999045,1.44113501703347e-05
"CXCL12",2.64618755348189,0.000139287079528775
"KREMEN1",2.63740885957691,1.81922281085291e-10
"CFAP44",2.63378763700346,1.27535207905295e-06
"CABLES1",2.61951854803332,2.87349805682908e-09
"LINC02615",2.61181482838593,1.80227433833745e-09
"LPAR1",2.60981117582839,4.83920755111472e-25
"CEP126",2.6043478765891,8.92164935686269e-23
"ENSG00000304698",2.58551993045002,0.000655194381346624
"ENSG00000289923",2.58115692794218,0.0131579616445813
"SEMA3C",2.580854072237,1.52337451339806e-27
"LINC02664",2.57492437060214,4.25264374461696e-11
"ST3GAL4",2.57192287712041,0.000510114966629195
"CACNA1A",2.56875720449015,1.6601277141449e-05
"SLC24A3",2.56315059296561,1.76634438686861e-16
"TEX9",2.56103286439023,0.0128331824637025
"PDE7A",2.56021768513275,3.13700320314659e-18
"SUGCT",2.55934144792448,5.83145271761081e-06
"ZSCAN23",2.55183767232401,0.0325988536240274
"ASPN",2.53702729295246,0.00591674870583144
"ST3GAL5",2.52708646435012,7.40298572019796e-19
"NHSL2",2.52525972641045,3.41241578594235e-22
"CCDC148",2.51209085551098,8.77210016186821e-07
"UCK2",2.51155280323729,1.75239705873709e-08
"KATNAL2",2.50569824517693,4.02245508862307e-09
"DNAAF11",2.50442135031463,0.00202963842541342
"C1QTNF7",2.50108402282134,0.000871909333477946
"GPR173",2.49197379243731,1.82377789048592e-06
"HCN1",2.49028424938678,2.52613486957817e-13
"LONRF3",2.48970724626949,9.78112796484486e-12
"ASAP3",2.48367294886337,2.16482741147942e-05
"CUBN",2.48147319134217,1.05126194171932e-06
"KIAA1614",2.47379594871264,0.0001331418233372
"ARNT2",2.47220280725897,1.43884726916624e-38
"RGS9",2.46532770432809,5.35848699830802e-06
"NAV2",2.46138260408763,1.24463995889779e-46
"NEK6",2.45895482347774,0.00155841695166294
"TENM4",2.45514989162642,7.65471735450534e-16
"XYLT1",2.44697782087898,3.04227194244285e-19
"ENSG00000296591",2.43350731351806,0.0213072034859265
"SH3BP5",2.43012370344432,1.68365828760168e-12
"PCCA-DT",2.4273876841761,2.31560477032623e-07
"LINC02614",2.41892463577257,0.000454695502964221
"ZC4H2",2.41599167627866,3.01691585999308e-12
"LAMA2",2.41543742268193,8.40829248287449e-91
"SVIL",2.40331433887394,2.84796412128396e-62
"TSHR-AS1",2.39597560424455,0.00243342833881104
"TMEM132C",2.38276614227946,3.87496621002276e-45
"P3H2",2.37715379506168,0.000607089229076541
"DANT2",2.3733652561342,1.38415089676399e-27
"GLI2",2.37053358858115,5.33273433105433e-09
"LINC00278",2.35490068036803,3.81493065966794e-08
"WAC-AS1",2.35316312901725,0.0120076913529544
"ABCA9-AS1",2.34984169053326,3.63504483190716e-06
"APPAT",2.34869369126881,4.76995667984334e-07
"CIBAR1-DT",2.34795588131667,0.000817909958863942
"C1R",2.34741992122696,1.14390444961345e-12
"ZFHX4",2.34399390087821,7.81997696770562e-17
"NR2F1",2.34346051645432,7.45619618340176e-39
"EDA",2.33362678288563,1.54341822559754e-07
"CYP1B1-AS1",2.3270213008365,5.87326673794951e-11
"KIAA0825",2.32444440678483,1.26918813714949e-14
"COL1A2",2.32253026918272,1.31310113134421e-30
"MAN1C1",2.31321262003311,3.99798816707402e-18
"ENSG00000280241",2.31310132223475,0.00124560282850512
"ENSG00000233967",2.31076248251119,6.77380040835147e-07
"EYA2",2.309507767555,1.22669223874812e-13
"ENSG00000287284",2.29714905934158,1.66634354647574e-06
"RNF213-AS1",2.28823612500749,2.12604846236963e-07
"LINC00342",2.28295088760268,1.1520863255501e-11
"RALGPS2",2.27461879674149,2.60647587457089e-11
"ADCY3",2.26617984544757,5.74659997075707e-21
"COL8A1",2.25430920110988,0.00381277425649935
"DNAH7",2.24102127766904,0.000129854971915003
"CLIP4",2.23910838169113,8.56735295491748e-15
"LCNL1",2.23688734165283,1.96021360185932e-06
"EYA1",2.23275160410758,2.6219838017121e-15
"KIF27",2.22808235783577,0.00162567450536158
"CAVIN2-AS1",2.21694190117064,0.000674287699829956
"ALDH1A1",2.21237784638915,6.81202488652656e-05
"NLGN4Y",2.20959088450049,6.87822165664402e-05
"ALDH7A1",2.20301852308954,5.28903744584447e-10
"C1RL",2.19608126689639,1.66015177071187e-10
"ADAM22",2.18955466866259,3.83556774563798e-10
"PRRX1",2.18197446435901,2.26482270429342e-19
"DDR2",2.18030370434225,3.87301847244053e-20
"NT5DC3",2.17591446064719,0.0153919876504483
"CHST15",2.17449553640282,2.12499474100359e-15
"ADAM33",2.16985024481389,1.48211401500477e-22
"ENSG00000249776",2.16932983793078,4.74622326100136e-09
"LINC00924",2.16880215727346,8.35684593829998e-12
"DNAH14",2.16560383746115,3.35065179275116e-08
"TBX18",2.154051096013,6.27810777471667e-23
"ZNF69",2.1421353177636,1.24366390020154e-08
"ZC3H12B",2.14187067647441,2.04355089526383e-33
"LRP1",2.13578650383185,6.76857617260744e-21
"RARB",2.11906842094354,2.9984647833367e-12
"SLCO1A2",2.11415835624761,4.20490204454551e-08
"LOXL3",2.11378071259063,0.0109652230959977
"SPRY4-AS1",2.10899913126094,7.43148808984314e-05
"SYNDIG1",2.10828418780491,0.00683121294081805
"AGBL4",2.10454524557867,2.14639854517349e-08
"TMEM67",2.09782879363066,0.00570429256407418
"RUNX1",2.09435318781009,7.60682907220411e-07
"BNC2",2.09142669926165,1.43274821697194e-29
"SLC7A2",2.08866904015168,3.06100311239801e-09
"ACSS3",2.08753976715916,7.37536447297449e-26
"PNPLA7",2.08753813651711,0.00173948141382765
"LINC01515",2.08509139354775,4.63860819639218e-05
"ENSG00000246090",2.07996141110612,0.00180632202308843
"RANBP3L",2.07906200680741,7.8852754425457e-15
"INTU",2.06448472315106,7.00085220313479e-09
"RETREG1",2.05278710033433,3.29918098404113e-05
"WNK2",2.04548790012649,8.80346915151798e-08
"RUNX2",2.04216834422947,0.000938297391583914
"FGD6",2.03861538918557,1.2378976340941e-13
"GABPB1-AS1",2.03683600381498,3.34054670801755e-08
"EFEMP1",2.03568133819271,0.0260810042102727
"BCKDHB",2.0284260167732,4.04276968272973e-14
"HSD17B14",2.01871210282247,1.07351523354912e-06
"PDLIM1",2.01506724321633,1.1011870096085e-08
"ENSG00000296396",2.012632780278,5.754875841257e-09
"URB1",2.01156474887907,1.04782915705509e-07
"BMP1",2.01003000917036,0.0219530739088383
"CENPP",2.00801643481803,1.31267712409885e-22
"SCARA3",1.99160857716598,0.00938985272159583
"NKD1",1.98063497003033,1.62856593604757e-12
"LIPA",1.97659556624363,4.64489475524721e-11
"TLN2",1.97313917431493,1.16971085157716e-08
"KCNQ1OT1",1.97127386264238,5.26279226858942e-10
"WASF3",1.97100261482131,1.97748335256744e-09
"ENSG00000293468",1.96917178871649,0.00285933364449777
"MID1",1.96467691396677,0.000427644948809466
"ARHGEF37",1.96147551126233,0.0136031415165038
"ZNF133",1.95535150640734,0.0385029149278611
"KIAA1217",1.95345449473271,1.73022556443895e-09
"ASPA",1.94308057737978,0.00160472757085041
"MIR100HG",1.93175198579491,4.90548554417045e-46
"SLC41A2",1.92926979796904,0.000793417654434366
"SPATA6",1.92876596171915,1.66547007075018e-23
"RAD9A",1.92718015478836,7.87050054231895e-09
"NOS1AP",1.92622413198004,6.38189109268683e-06
"HFM1",1.92480830733682,0.00748334243962398
"DOCK5",1.92095475463546,1.03871566334716e-16
"SH3D19",1.91700408487225,1.68304497367896e-31
"PRODH",1.91542185741498,6.0943780879389e-12
"LAMA4",1.90652517281382,1.69135596592357e-31
"MDGA2",1.90330625048133,1.02772398207841e-05
"PLXDC2",1.89882231808252,1.42780010958778e-24
"ADAMTSL3",1.89815820273384,0.000234621206631952
"TAPT1-AS1",1.89570385908768,1.60660974148909e-08
"DPH6-DT",1.88935332132545,5.08493066479119e-07
"NOVA1",1.88662889197045,7.9641112465188e-22
"CELF2",1.88253362097821,6.5308353870414e-54
"MOK",1.87604349600912,0.00366217888524001
"TSGA10",1.87485295322551,0.000770146314639854
"THRB",1.87441971039828,1.96258466365252e-13
"B3GALT1",1.87260981093709,0.00418202580179058
"GNAL",1.87044447394044,0.000527988086864595
"ARHGAP24",1.87019968857087,1.99298925974902e-10
"CYBRD1",1.86836470150328,0.000645199445411683
"SUCLG2-DT",1.86077514070072,2.57374779913388e-07
"COL18A1",1.85204973015824,3.65717510067679e-22
"LAMC1",1.85021412669815,9.31393098196211e-14
"CDKL1",1.85014988819879,0.000105078203113392
"PTGR1",1.84054048415854,0.0144798619884861
"FHIP1A",1.83837982342651,0.0206803780705826
"TMEM108",1.83589516435837,2.4757118176456e-06
"PCGF3-AS1",1.8312847375813,2.99744801201535e-09
"DSE",1.82903437774761,1.62966016747496e-06
"LINC02796",1.8277750434142,0.00437936320701327
"IRAG1",1.82141383085137,0.0103636649429878
"FRMD6",1.81328693857364,3.33691441331341e-13
"ATP6V0D1-DT",1.81282718236413,0.0459386481998466
"ECHDC2",1.81201673213579,1.93751377388042e-13
"TBC1D16",1.80094841690751,0.00775723748570561
"RHOBTB3",1.79864521280419,2.86246188578703e-14
"WWC1",1.7924239184124,0.0401369956976893
"IRAK1BP1",1.79174846867945,0.010586795021602
"ARRB1",1.7897725281645,0.00240611369562359
"PRDM5",1.77782409325802,1.80741150609464e-07
"RIPOR2",1.77612069121819,0.00215022225187817
"GRIA4",1.77486160656848,0.000135946415487093
"SDC2",1.76971557329051,2.40148665846426e-06
"EHBP1",1.76935805912812,4.73568493485934e-25
"ENTREP2",1.76702013050525,0.0331884430390713
"TBC1D32",1.75980727265198,3.62926830885962e-05
"STK33",1.75710768586648,6.97750704257687e-05
"TUB",1.75106781778113,0.021107807194473
"ME1",1.74030052711257,1.64135222772598e-06
"ENSG00000293268",1.73878696462945,0.000211166043858553
"ZNF680",1.7348380643574,0.0254343455100955
"TET1",1.73255416898705,0.0421024434606095
"LINC00205",1.72815405633755,9.56454791982748e-06
"PRANCR",1.724519652575,0.00608625455269859
"FMNL2",1.72449808350697,3.5230963827638e-34
"GHR",1.723507446594,6.30125363655211e-09
"RRN3P2",1.72035494889715,0.0407163345015845
"LYPLAL1",1.71785691399737,6.73241952386319e-11
"ZNF462",1.70417233339091,3.71389218761049e-05
"RORA",1.69768627736978,4.82604878364889e-65
"CHN2",1.6970947529845,1.8768257754477e-10
"ZNF37BP",1.69376615555872,5.70040187444349e-06
"FBXL2",1.69276872094989,0.0381963467850482
"PHACTR2",1.69057780364838,2.77370942549303e-13
"FAM114A1",1.67758410316045,0.00259100807614905
"NR2F1-AS1",1.67593268806541,1.29828458600372e-16
"HECW1",1.67168632783771,1.05956109068812e-09
"SLC41A1",1.66931260636744,0.000524626684191195
"NID1",1.66701060505175,2.03879964264488e-19
"FAM227B",1.65558766927832,0.00316201620155362
"KCNT2",1.64553925586797,4.18295161919314e-20
"PATJ",1.64259075468232,7.11980414594406e-05
"DLG2",1.63812900566721,2.55415468813764e-38
"PID1",1.63798095554221,1.21337143293598e-17
"ITGA9",1.63661145725966,0.000205713810919866
"MICAL2",1.63558254662654,0.0128598116840429
"ENSG00000261161",1.63497473362487,3.48915704024545e-07
"MYRIP",1.62974571050046,4.06463197645573e-14
"ENOSF1",1.6293888467781,2.07062317195734e-07
"SYTL4",1.62796015560957,1.3681270543511e-07
"PDPR2P",1.62678363131564,2.28697890201987e-08
"FAM66A",1.62578156973619,1.18175668952849e-08
"ANKRD28",1.62394613353216,8.04689050814931e-12
"XXYLT1",1.62307899219737,0.00201521794175894
"CROCCP3",1.61975792615347,4.33253288742796e-09
"EFHC1",1.61680252329731,0.00605752625186208
"PLA2R1",1.61647130408911,6.63705665689893e-12
"SLF1",1.61609892250315,0.0170871440921958
"ENSG00000299250",1.61605948952932,0.00279622392600178
"KCNT1",1.61571386774573,0.00903635257098899
"JAK2",1.61407164785794,1.4155879210546e-12
"ATRNL1",1.60741606982019,4.579301138393e-14
"PDZRN3",1.60691940837981,6.21610566538444e-29
"FOXP2",1.59890922108992,2.52474852469732e-19
"PIR",1.59496707080542,0.00986287506592033
"CDH11",1.5926853235661,9.65175099633812e-18
"NALCN",1.5882195679122,0.0149968733992633
"PTPN13",1.58818810279752,2.11595866964347e-15
"ENSG00000286251",1.58754462988476,0.00222005768333759
"MRC2",1.58431055090605,3.15664842046752e-08
"NFIC",1.58328710668402,1.00013146870812e-08
"WIPF1",1.57671308862318,9.68875871989054e-08
"NID2",1.57333376509392,0.0364157641322964
"SNED1",1.56348500768215,1.71887368506342e-09
"AOPEP",1.55707522997394,1.28204281998974e-15
"RFTN2",1.55392367259063,3.22873138076433e-06
"ZNF471",1.5526344836936,0.0370297803701225
"ENSG00000243620",1.55070377691787,6.00106153038307e-32
"PKNOX2",1.55009248822608,0.000141684983605839
"ABLIM3",1.542880032287,0.0195443728573788
"EVC2",1.5333163673599,0.00706432692205202
"PLEKHH2",1.52347298798431,0.00652327290500919
"SRGAP1",1.51583855494241,3.05739083520013e-06
"DYNC2H1",1.51574764265014,1.33747873961818e-10
"MAGI2-AS3",1.51236194419012,0.00333607472936991
"AASS",1.5112420634574,2.49117681980169e-11
"TFDP2",1.50965536224439,2.5991137137776e-05
"TENM3",1.5000927439351,0.00173364765578642
"ADCY5",1.49636145080353,0.00897372316172087
"TUT7",1.49631490315071,2.09171699626429e-06
"SPTLC3",1.49532107284657,8.78472600321817e-10
"NAALADL2",1.48972164488276,8.70380705152304e-06
"SDK1",1.48142577126103,1.0635270686191e-06
"ANKRD26",1.47873483331665,0.000429381176006348
"PPM1H",1.47674452070593,8.15992555030299e-09
"BCL6",1.47475542534085,6.02669373802584e-11
"ITGA11",1.47377094785221,3.13873627092956e-05
"SLC22A3",1.4724814441509,0.00878755594704099
"ZNF438",1.46801964967454,0.014839104478626
"SLC25A37",1.46744979804399,1.90847860595969e-07
"FSIP2-AS1",1.46431690536218,0.000638239266318951
"LRFN5",1.45134320977946,0.000277865718177344
"EPB41L3",1.44917659009125,8.10410420710736e-07
"LAMC3",1.44773742734402,0.00150349636849433
"TCTN1",1.44633707678019,0.0462719552896118
"ANTXR1",1.44431968174804,6.6135396909605e-05
"NME7",1.44069378756119,2.4475128913558e-05
"CREB3L2",1.43457408876444,0.00246646723336197
"COPB2-DT",1.43200077160705,0.0004436146135
"PIAS1",1.42899254240502,5.33064436562979e-17
"LDLRAD4",1.42494824914754,2.10008378511193e-12
"ADD3",1.41901330814731,1.04282773269659e-06
"PM20D1-AS1",1.41794182324231,0.00232586556726658
"PGM5P2",1.40827825329163,6.57498369160399e-07
"ZNF516",1.40308121576236,0.00017612671865863
"BACH2",1.40285730896329,2.62700257649732e-05
"ZNRF3",1.39958620278446,7.92118492470827e-05
"PLPP3",1.39932801327564,1.61806203591567e-05
"WBP1L",1.38683395341515,0.00362531798046345
"HSPA12A",1.3846688361706,0.0193112700819982
"KIAA1671",1.38256014211779,1.21103861704738e-06
"MIS18BP1",1.37897049414896,0.0379081579696092
"CAB39L",1.37855277946791,0.00224938623941775
"DCN",1.37328529216988,1.36140486218784e-10
"RBMS3-AS3",1.37097353797913,0.000746066978426775
"SCMH1",1.36540790574805,1.12770879058146e-11
"PLEKHA5",1.35418389614767,6.4997903847645e-18
"NCOA7",1.35317110222441,5.58650813091093e-07
"TPM1",1.34999041632812,1.61759413328996e-13
"WDR19",1.34675815383943,0.00012267755512774
"MAGI2",1.34493537236743,1.03739920168994e-25
